date,ward_id,population,pipe_age_years,supply_hours,pressure,demand,supply,complaints,pipe_breaks,tanker,scarcity,supply_hours_7day_avg,complaints_7day_avg,pipe_breaks_7day_avg,demand_supply_gap,supply_ratio
06/04/2024,W11,245000,7,11.5,50.7,31.51,30.2,4.63,0,13,0,10.61428571,2.565714286,0.571428571,1.31,0.958425897
07/04/2024,W11,245000,7,13.9,49.8,30.83,35.71,0.86,1,0,0,11.18571429,2.405714286,0.714285714,-4.88,1.158287382
08/04/2024,W11,245000,7,11.4,37.2,35.04,33.29,1.42,0,19,0,11.2,2.507142857,0.428571429,1.75,0.950057078
09/04/2024,W11,245000,7,12.3,41.2,31.81,32.61,0,0,0,0,11.14285714,2.03,0.428571429,-0.8,1.025149324
10/04/2024,W11,245000,7,10.4,50.4,31.99,27.72,2.73,0,42,0,11.04285714,2.188571429,0.142857143,4.27,0.866520788
11/04/2024,W11,245000,7,14.1,54.7,30.26,35.56,1.36,0,0,0,11.75714286,1.982857143,0.142857143,-5.3,1.175148711
12/04/2024,W11,245000,7,11.8,58.8,33.92,33.35,2.36,1,5,0,12.2,1.908571429,0.285714286,0.57,0.983195755
13/04/2024,W11,245000,7,9.4,51.4,31.08,24.35,3.12,1,68,0,11.9,1.692857143,0.428571429,6.73,0.783462033
14/04/2024,W11,245000,7,11.8,61.2,29.87,29.37,0.75,1,6,0,11.6,1.677142857,0.428571429,0.5,0.983260797
15/04/2024,W11,245000,7,11.3,48.7,33.08,31.15,2.3,0,19,0,11.58571429,1.802857143,0.428571429,1.93,0.94165659
16/04/2024,W11,245000,7,11.1,56.5,30.67,28.37,1.09,0,24,0,11.41428571,1.958571429,0.428571429,2.3,0.925008151
17/04/2024,W11,245000,7,9,54.7,34.69,26.02,4.43,0,86,0,11.21428571,2.201428571,0.428571429,8.67,0.750072067
18/04/2024,W11,245000,7,11.6,42.4,31.27,30.23,0.34,0,11,0,10.85714286,2.055714286,0.428571429,1.04,0.966741286
19/04/2024,W11,245000,7,10.8,47.8,36.21,32.59,1.52,0,36,0,10.71428571,1.935714286,0.285714286,3.62,0.900027617
20/04/2024,W11,245000,7,7.7,53.6,30.21,19.38,5.44,1,110,1,10.47142857,2.267142857,0.285714286,10.83,0.641509434
21/04/2024,W11,245000,7,10.6,55.5,29.8,26.32,3.7,0,35,0,10.3,2.688571429,0.142857143,3.48,0.883221477
22/04/2024,W11,245000,7,8.7,50.4,32.96,23.9,5.68,0,91,0,9.928571429,3.171428571,0.142857143,9.06,0.725121359
23/04/2024,W11,245000,7,13.6,47.9,34.59,39.2,0,0,0,0,10.28571429,3.015714286,0.142857143,-4.61,1.133275513
24/04/2024,W11,245000,7,11,47.5,34.1,31.26,1.45,0,30,0,10.57142857,2.59,0.142857143,2.84,0.916715543
25/04/2024,W11,245000,7,12.6,47.7,35.56,37.34,0,0,0,0,10.71428571,2.541428571,0.142857143,-1.78,1.050056243
26/04/2024,W11,245000,7,12.4,56.5,30.23,31.24,0.37,0,0,0,10.94285714,2.377142857,0.142857143,-1.01,1.033410519
27/04/2024,W11,245000,7,14.1,59,35.76,42.02,0,2,0,0,11.85714286,1.6,0.285714286,-6.26,1.175055928
28/04/2024,W11,245000,7,10.4,48.3,35.45,30.72,2.75,0,48,0,11.82857143,1.464285714,0.285714286,4.73,0.866572638
29/04/2024,W11,245000,7,12.9,58.1,30.02,32.27,0,0,0,0,12.42857143,0.652857143,0.285714286,-2.25,1.074950033
30/04/2024,W11,245000,7,11.1,55.5,30.3,28.03,2.23,0,22,0,12.07142857,0.971428571,0.285714286,2.27,0.925082508
01/05/2024,W11,245000,7,10.7,52.9,31.31,27.92,2.08,0,34,0,12.02857143,1.061428571,0.285714286,3.39,0.891727882
02/05/2024,W11,245000,7,12.2,50.8,35.7,36.3,1.21,0,0,0,11.97142857,1.234285714,0.285714286,-0.6,1.016806723
03/05/2024,W11,245000,7,11.9,54,34.38,34.09,0.87,0,3,0,11.9,1.305714286,0.285714286,0.29,0.991564863
04/05/2024,W11,245000,7,10.9,49.2,32.65,29.66,1.36,0,30,0,11.44285714,1.5,0,2.99,0.908422665
05/05/2024,W11,245000,7,12.6,50.1,29.93,31.43,2,1,0,0,11.75714286,1.392857143,0.142857143,-1.5,1.05011694
06/05/2024,W11,245000,7,12.9,46.9,32.5,34.94,3.1,1,0,0,11.75714286,1.835714286,0.285714286,-2.44,1.075076923
07/05/2024,W11,245000,7,10.3,62.8,30.92,26.54,2.62,0,43,0,11.64285714,1.891428571,0.285714286,4.38,0.858344114
08/05/2024,W11,245000,7,14,57.8,36.3,42.35,0.3,2,0,0,12.11428571,1.637142857,0.571428571,-6.05,1.166666667
09/05/2024,W11,245000,7,10.6,47.8,33.29,29.41,1.96,0,38,0,11.88571429,1.744285714,0.571428571,3.88,0.883448483
10/05/2024,W11,245000,7,14,48.4,30.48,35.56,0,0,0,0,12.18571429,1.62,0.571428571,-5.08,1.166666667
11/05/2024,W11,245000,7,8.8,49.5,32.62,23.92,4.63,0,87,0,11.88571429,2.087142857,0.571428571,8.7,0.733292459
12/05/2024,W11,245000,7,11.1,55.3,36.29,33.57,0.88,1,27,0,11.67142857,1.927142857,0.571428571,2.72,0.925048223
13/05/2024,W11,245000,7,10.9,44.5,31.36,28.49,1.16,0,28,0,11.38571429,1.65,0.428571429,2.87,0.908482143
14/05/2024,W11,245000,7,8.3,48.6,33.36,23.07,3.81,0,104,1,11.1,1.82,0.428571429,10.29,0.691546763
15/05/2024,W11,245000,7,9.7,55.6,36.27,29.32,2.27,1,69,0,10.48571429,2.101428571,0.285714286,6.95,0.808381583
16/05/2024,W11,245000,7,12.1,57.4,32.18,32.45,0.22,0,0,0,10.7,1.852857143,0.285714286,-0.27,1.008390305
17/05/2024,W11,245000,7,8,47.6,35.06,23.37,3.96,0,117,1,9.842857143,2.418571429,0.285714286,11.69,0.666571592
18/05/2024,W11,245000,7,10.3,51.9,33.81,29.02,1.98,0,47,0,10.05714286,2.04,0.285714286,4.79,0.858325939
19/05/2024,W11,245000,7,10.1,47.8,32.77,27.58,3.8,0,53,0,9.914285714,2.457142857,0.142857143,5.19,0.841623436
20/05/2024,W11,245000,7,12.2,56.6,36.07,36.67,0.2,1,0,0,10.1,2.32,0.285714286,-0.6,1.016634322
21/05/2024,W11,245000,7,9.4,49.7,35.52,27.82,2.28,0,77,0,10.25714286,2.101428571,0.285714286,7.7,0.783220721
22/05/2024,W11,245000,7,11.5,52.5,31.43,30.12,0.97,0,14,0,10.51428571,1.915714286,0.142857143,1.31,0.958320076
23/05/2024,W11,245000,7,10,52.9,30.07,25.06,3.04,1,50,0,10.21428571,2.318571429,0.285714286,5.01,0.83338876
24/05/2024,W11,245000,7,13,46.3,30.07,32.58,0,0,0,0,10.92857143,1.752857143,0.285714286,-2.51,1.083471899
25/05/2024,W11,245000,7,13.5,55.9,31.83,35.81,0,0,0,0,11.38571429,1.47,0.285714286,-3.98,1.125039271
26/05/2024,W11,245000,7,9.6,46,30.62,24.5,2.44,0,62,0,11.31428571,1.275714286,0.285714286,6.12,0.800130634
27/05/2024,W11,245000,7,11.6,46.6,34.67,33.51,2.35,0,12,0,11.22857143,1.582857143,0.142857143,1.16,0.966541679
28/05/2024,W11,245000,7,13.9,52.2,32.22,37.32,0,0,0,0,11.87142857,1.257142857,0.142857143,-5.1,1.158286778
29/05/2024,W11,245000,7,10.2,59.7,36.08,30.67,1.49,0,56,0,11.68571429,1.331428571,0.142857143,5.41,0.850055432
30/05/2024,W11,245000,7,11.3,49.7,32.56,30.66,2.74,0,21,0,11.87142857,1.288571429,0,1.9,0.941646192
31/05/2024,W11,245000,7,12.1,54.2,31.64,31.9,0.53,1,0,0,11.74285714,1.364285714,0.142857143,-0.26,1.008217446
01/06/2024,W11,245000,7,13.9,44.8,35.13,40.69,0,0,0,0,11.8,1.364285714,0.142857143,-5.56,1.158269286
02/06/2024,W11,245000,7,12.4,56.1,31.91,32.97,0.91,0,0,0,12.2,1.145714286,0.142857143,-1.06,1.033218427
03/06/2024,W11,245000,7,12.1,51.6,36.18,36.48,1.11,0,0,0,12.27142857,0.968571429,0.142857143,-0.3,1.008291874
04/06/2024,W11,245000,7,11.2,48,33.56,31.32,4.33,1,24,0,11.88571429,1.587142857,0.285714286,2.24,0.933253874
05/06/2024,W11,245000,7,11.4,48.8,36.02,34.22,2.35,1,20,0,12.05714286,1.71,0.428571429,1.8,0.950027762
06/06/2024,W11,245000,7,12.6,51.2,31.05,32.6,0,1,0,0,12.24285714,1.318571429,0.571428571,-1.55,1.049919485
07/06/2024,W11,245000,7,10.7,44.1,34.59,30.84,2.49,0,37,0,12.04285714,1.598571429,0.428571429,3.75,0.891587164
08/06/2024,W11,245000,7,12.3,44,34.89,35.76,0.29,0,0,0,11.81428571,1.64,0.428571429,-0.87,1.024935512
09/06/2024,W11,245000,7,12.4,43.7,35.88,37.08,0.81,0,0,0,11.81428571,1.625714286,0.428571429,-1.2,1.033444816
10/06/2024,W11,245000,7,11.5,49.7,35.35,33.88,1.04,1,14,0,11.72857143,1.615714286,0.571428571,1.47,0.958415842
11/06/2024,W11,245000,7,8.5,50.7,31.14,22.06,4.6,0,92,0,11.34285714,1.654285714,0.428571429,9.08,0.708413616
12/06/2024,W11,245000,7,11.7,51,32.15,31.35,1.31,1,9,0,11.38571429,1.505714286,0.428571429,0.8,0.975116641
13/06/2024,W11,245000,7,11.7,47.3,35.53,34.64,1.4,1,9,0,11.25714286,1.705714286,0.428571429,0.89,0.974950746
14/06/2024,W11,245000,7,11.7,51,30.13,29.38,0.42,0,9,0,11.4,1.41,0.428571429,0.75,0.975107866
15/06/2024,W11,245000,7,9.8,47.2,34.18,27.91,5.06,1,63,0,11.04285714,2.091428571,0.571428571,6.27,0.816559391
16/06/2024,W11,245000,7,11,45.5,34.86,31.95,3.71,0,30,0,10.84285714,2.505714286,0.571428571,2.91,0.916523236
17/06/2024,W11,245000,7,10.8,48,34.73,31.26,1.23,0,36,0,10.74285714,2.532857143,0.428571429,3.47,0.900086381
18/06/2024,W11,245000,7,10.7,53.7,35.22,31.4,1.1,1,39,0,11.05714286,2.032857143,0.571428571,3.82,0.891538898
19/06/2024,W11,245000,7,10,44.1,33.66,28.05,3,0,56,0,10.81428571,2.274285714,0.428571429,5.61,0.833333333
20/06/2024,W11,245000,7,11.4,50.3,35.57,33.79,1.48,0,19,0,10.77142857,2.285714286,0.285714286,1.78,0.94995783
21/06/2024,W11,245000,7,8.5,55.1,30.55,21.64,3.22,0,90,0,10.31428571,2.685714286,0.285714286,8.91,0.708346972
22/06/2024,W11,245000,7,7.9,58.7,32,21.07,3.56,1,110,1,10.04285714,2.471428571,0.285714286,10.93,0.6584375
23/06/2024,W11,245000,7,13.9,52,36.13,41.85,0.75,0,0,0,10.45714286,2.048571429,0.285714286,-5.72,1.158317188
24/06/2024,W11,245000,7,10.9,52.8,33.05,30.02,4.49,2,31,0,10.47142857,2.514285714,0.571428571,3.03,0.908320726
25/06/2024,W11,245000,7,9.6,42.6,30.57,24.46,2.26,0,61,0,10.31428571,2.68,0.428571429,6.11,0.800130847
26/06/2024,W11,245000,7,9.8,54.7,32.94,26.9,2.6,1,60,0,10.28571429,2.622857143,0.571428571,6.04,0.816636308
27/06/2024,W11,245000,7,11.4,50.4,31.96,30.36,2.89,0,18,0,10.28571429,2.824285714,0.571428571,1.6,0.949937422
28/06/2024,W11,245000,7,10.4,52.8,30.13,26.11,3.1,1,40,0,10.55714286,2.807142857,0.714285714,4.02,0.866578161
01/01/2024,W12,68000,38,5.8,38.1,9.8,4.74,5.07,2,50,1,5.8,5.07,2,5.06,0.483673469
02/01/2024,W12,68000,38,8.3,35.5,9.74,6.74,3.26,2,32,1,7.05,4.165,2,3,0.691991786
03/01/2024,W12,68000,38,6.8,37.5,9.74,5.52,4.18,2,43,1,6.966666667,4.17,2,4.22,0.566735113
04/01/2024,W12,68000,38,5.6,32.5,9.9,4.62,5.12,2,53,1,6.625,4.4075,2,5.28,0.466666667
05/01/2024,W12,68000,38,9.3,29.5,9.39,7.28,2.63,0,21,0,7.16,4.052,1.6,2.11,0.775292865
06/01/2024,W12,68000,38,7.7,44.8,9.22,5.92,4.15,3,34,1,7.25,4.068333333,1.833333333,3.3,0.64208243
07/01/2024,W12,68000,38,9.6,32.4,8.87,7.1,2.9,3,17,0,7.585714286,3.901428571,2,1.77,0.800450958
08/01/2024,W12,68000,38,5.8,38.2,9.89,4.78,5.05,2,52,1,7.585714286,3.898571429,2,5.11,0.483316481
09/01/2024,W12,68000,38,6.8,37.3,8.33,4.72,4.23,1,37,1,7.371428571,4.037142857,1.857142857,3.61,0.566626651
10/01/2024,W12,68000,38,9.8,31.1,9.55,7.8,2.26,2,18,0,7.8,3.762857143,1.857142857,1.75,0.816753927
11/01/2024,W12,68000,38,10,45.2,9.45,7.88,5.12,4,17,0,8.428571429,3.762857143,2.142857143,1.57,0.833862434
12/01/2024,W12,68000,38,4.4,33.1,8.77,3.22,6.54,0,55,1,7.728571429,4.321428571,2.142857143,5.55,0.367160775
13/01/2024,W12,68000,38,8,24.4,9.52,6.35,5.12,2,32,1,7.771428571,4.46,2,3.17,0.667016807
14/01/2024,W12,68000,38,9.7,36.7,10.08,8.15,2.29,4,21,0,7.785714286,4.372857143,2.142857143,1.93,0.808531746
15/01/2024,W12,68000,38,5.5,38.1,9.3,4.26,6.57,1,51,1,7.742857143,4.59,2,5.04,0.458064516
16/01/2024,W12,68000,38,4.9,30.5,8.45,3.45,6.39,2,50,1,7.471428571,4.898571429,2.142857143,5,0.408284024
17/01/2024,W12,68000,38,8.4,41.9,9.68,6.78,3.57,0,29,0,7.271428571,5.085714286,1.857142857,2.9,0.700413223
18/01/2024,W12,68000,38,6.4,32,9.55,5.09,4.69,1,45,1,6.757142857,5.024285714,1.428571429,4.46,0.532984293
19/01/2024,W12,68000,38,7.4,30.9,9.16,5.65,5.04,0,37,1,7.185714286,4.81,1.428571429,3.51,0.616812227
20/01/2024,W12,68000,38,10.6,30,9.77,8.63,1.39,1,13,0,7.557142857,4.277142857,1.285714286,1.14,0.883316274
21/01/2024,W12,68000,38,7,37.1,9.91,5.78,7.69,0,42,1,7.171428571,5.048571429,0.714285714,4.13,0.583249243
22/01/2024,W12,68000,38,6.7,41.8,8.66,4.84,4.41,0,39,1,7.342857143,4.74,0.571428571,3.82,0.558891455
23/01/2024,W12,68000,38,6.6,27.5,9.81,5.4,5.29,3,44,1,7.585714286,4.582857143,0.714285714,4.41,0.550458716
24/01/2024,W12,68000,38,7.2,35.5,9.18,5.51,4.81,1,38,1,7.414285714,4.76,0.857142857,3.67,0.600217865
25/01/2024,W12,68000,38,6.8,32.3,9.1,5.16,6.75,0,41,1,7.471428571,5.054285714,0.714285714,3.94,0.567032967
26/01/2024,W12,68000,38,5.9,40.9,9.92,4.88,5.68,1,52,1,7.257142857,5.145714286,0.857142857,5.04,0.491935484
27/01/2024,W12,68000,38,9.3,27.4,9.78,7.58,4.43,3,22,0,7.071428571,5.58,1.142857143,2.2,0.775051125
28/01/2024,W12,68000,38,6.3,45.8,9.78,5.13,5.59,3,48,1,6.971428571,5.28,1.571428571,4.65,0.524539877
29/01/2024,W12,68000,38,5.2,37.9,9.85,4.27,6.58,2,57,1,6.757142857,5.59,1.857142857,5.58,0.433502538
30/01/2024,W12,68000,38,9.5,33.9,9.39,7.43,4.49,3,19,0,7.171428571,5.475714286,1.857142857,1.96,0.791267306
31/01/2024,W12,68000,38,8.9,30.9,8.69,6.45,3.66,5,23,0,7.414285714,5.311428571,2.428571429,2.24,0.742232451
01/02/2024,W12,68000,38,7.8,43.7,9.57,6.22,3.55,3,34,1,7.557142857,4.854285714,2.857142857,3.35,0.649947753
02/02/2024,W12,68000,38,7.3,40.9,8.84,5.38,4.45,2,36,1,7.757142857,4.678571429,3,3.46,0.608597285
03/02/2024,W12,68000,38,9.1,26.6,9.82,7.45,3.86,4,23,0,7.728571429,4.597142857,3.142857143,2.37,0.758655804
04/02/2024,W12,68000,38,6.5,36.1,8.95,4.85,5.46,1,42,1,7.757142857,4.578571429,2.857142857,4.1,0.541899441
05/02/2024,W12,68000,38,7.7,35.3,9,5.77,9.36,1,32,1,8.114285714,4.975714286,2.714285714,3.23,0.641111111
06/02/2024,W12,68000,38,6.6,39.5,10.06,5.53,5.07,1,47,1,7.7,5.058571429,2.428571429,4.53,0.549701789
07/02/2024,W12,68000,38,8.1,31.7,9.25,6.24,3.53,2,31,1,7.585714286,5.04,2,3.01,0.674594595
08/02/2024,W12,68000,38,7.1,36.9,9.19,5.44,4.82,2,37,1,7.485714286,5.221428571,1.857142857,3.75,0.591947769
09/02/2024,W12,68000,38,7.8,25.7,8.86,5.76,6.14,3,30,1,7.557142857,5.462857143,2,3.1,0.650112867
10/02/2024,W12,68000,38,4.3,37.8,9.92,3.55,7.28,1,64,1,6.871428571,5.951428571,1.571428571,6.37,0.357862903
11/02/2024,W12,68000,38,8.8,42.7,9.5,6.97,3.91,1,25,0,7.2,5.73,1.571428571,2.53,0.733684211
12/02/2024,W12,68000,38,8.1,34.5,9.54,6.44,3.25,0,31,1,7.257142857,4.857142857,1.428571429,3.1,0.675052411
13/02/2024,W12,68000,38,9.9,42.5,9.1,7.51,4.62,0,15,0,7.728571429,4.792857143,1.285714286,1.59,0.825274725
14/02/2024,W12,68000,38,11.2,25.7,9.47,8.84,3.72,1,7,0,8.171428571,4.82,1.142857143,0.63,0.933474129
15/02/2024,W12,68000,38,9.4,28.3,8.44,6.61,4.91,3,19,0,8.5,4.832857143,1.285714286,1.83,0.783175355
16/02/2024,W12,68000,38,6.1,36.5,8.28,4.21,5.18,1,40,1,8.257142857,4.695714286,1,4.07,0.508454106
17/02/2024,W12,68000,38,5.5,21.5,9.45,4.33,6.9,2,51,1,8.428571429,4.641428571,1.142857143,5.12,0.458201058
18/02/2024,W12,68000,38,8.4,42.2,9.42,6.59,5.5,4,29,1,8.371428571,4.868571429,1.571428571,2.83,0.699575372
19/02/2024,W12,68000,38,6.3,30,8.75,4.59,6.94,0,43,1,8.114285714,5.395714286,1.571428571,4.16,0.524571429
20/02/2024,W12,68000,38,7.3,30.1,9.32,5.67,4.4,2,37,1,7.742857143,5.364285714,1.857142857,3.65,0.608369099
21/02/2024,W12,68000,38,4.9,35.4,9.41,3.84,5.85,0,55,1,6.842857143,5.668571429,1.714285714,5.57,0.408076514
22/02/2024,W12,68000,38,8.7,36.4,8.78,6.37,2.96,1,26,0,6.742857143,5.39,1.428571429,2.41,0.725512528
23/02/2024,W12,68000,38,10,40.1,8.98,7.48,2.98,2,17,0,7.3,5.075714286,1.571428571,1.5,0.832962138
24/02/2024,W12,68000,38,10.5,42.4,9.23,8.08,1.96,0,12,0,8.014285714,4.37,1.285714286,1.15,0.875406284
25/02/2024,W12,68000,38,7.8,20.9,8.39,5.45,3.72,2,30,1,7.928571429,4.115714286,1,2.94,0.649582837
26/02/2024,W12,68000,38,8.2,33.5,9.31,6.36,3.11,1,29,1,8.2,3.568571429,1.142857143,2.95,0.683136412
27/02/2024,W12,68000,38,7.9,37.2,8.33,5.48,7.83,3,29,1,8.285714286,4.058571429,1.285714286,2.85,0.657863145
28/02/2024,W12,68000,38,9.9,33.2,9.75,8.04,1.86,2,18,0,9,3.488571429,1.571428571,1.71,0.824615385
29/02/2024,W12,68000,38,7.9,32.6,9.06,5.96,4.44,2,32,1,8.885714286,3.7,1.714285714,3.1,0.657836645
01/03/2024,W12,68000,38,6.2,36.6,9.03,4.67,8.76,1,45,1,8.342857143,4.525714286,1.571428571,4.36,0.517165006
02/03/2024,W12,68000,38,7.7,42.2,9.4,6.03,6.27,0,33,1,7.942857143,5.141428571,1.571428571,3.37,0.641489362
03/03/2024,W12,68000,38,9.5,36.8,9.15,7.24,2.65,1,21,0,8.185714286,4.988571429,1.428571429,1.91,0.791256831
04/03/2024,W12,68000,38,7,26.9,8.45,4.93,6.43,1,35,1,8.014285714,5.462857143,1.428571429,3.52,0.583431953
05/03/2024,W12,68000,38,7.4,31.8,9.81,6.05,4.58,3,37,1,7.942857143,4.998571429,1.428571429,3.76,0.616717635
06/03/2024,W12,68000,38,7.7,35.7,8.56,5.49,3.69,2,30,1,7.628571429,5.26,1.428571429,3.07,0.64135514
07/03/2024,W12,68000,38,9.2,33.8,9.42,7.22,2.44,2,24,0,7.814285714,4.974285714,1.428571429,2.2,0.766454352
08/03/2024,W12,68000,38,6.8,35.1,9.77,5.54,4.27,0,42,1,7.9,4.332857143,1.285714286,4.23,0.567041965
09/03/2024,W12,68000,38,7.3,32,8.31,5.06,6.93,1,34,1,7.842857143,4.427142857,1.428571429,3.25,0.608904934
10/03/2024,W12,68000,38,9.7,37.5,8.88,7.18,3.94,0,19,0,7.871428571,4.611428571,1.285714286,1.7,0.808558559
11/03/2024,W12,68000,38,7.8,37.2,8.73,5.67,3.42,4,30,1,7.985714286,4.181428571,1.714285714,3.06,0.649484536
12/03/2024,W12,68000,38,9.8,39.8,8.89,7.26,1.84,1,17,0,8.328571429,3.79,1.428571429,1.63,0.816647919
13/03/2024,W12,68000,38,6.5,37.2,9.93,5.38,6.33,5,46,1,8.157142857,4.167142857,1.857142857,4.55,0.541792548
14/03/2024,W12,68000,38,9.3,33.1,9.39,7.28,2.82,4,22,0,8.171428571,4.221428571,2.142857143,2.11,0.775292865
15/03/2024,W12,68000,38,8.4,30.8,9.41,6.59,3.31,0,28,0,8.4,4.084285714,2.142857143,2.82,0.70031881
16/03/2024,W12,68000,38,9.2,32.3,8.84,6.78,3.24,2,20,0,8.671428571,3.557142857,2.285714286,2.06,0.766968326
17/03/2024,W12,68000,38,7.7,25.8,9.02,5.79,5.26,0,34,1,8.385714286,3.745714286,2.285714286,3.23,0.641906874
18/03/2024,W12,68000,38,8.7,38.9,9.18,6.66,2.98,1,26,0,8.514285714,3.682857143,1.857142857,2.52,0.725490196
19/03/2024,W12,68000,38,5.3,27.7,8.4,3.71,7.79,2,46,1,7.871428571,4.532857143,2,4.69,0.441666667
20/03/2024,W12,68000,38,5,32.4,9.08,3.78,5.67,1,55,1,7.657142857,4.438571429,1.428571429,5.3,0.416299559
21/03/2024,W12,68000,38,6.5,25.7,9.53,5.16,5.75,2,44,1,7.257142857,4.857142857,1.142857143,4.37,0.541448059
22/03/2024,W12,68000,38,6.9,29.5,9.25,5.32,4.48,0,41,1,7.042857143,5.024285714,1.142857143,3.93,0.575135135
23/03/2024,W12,68000,38,9.3,33.7,9.36,7.25,3.95,2,23,0,7.057142857,5.125714286,1.142857143,2.11,0.77457265
24/03/2024,W12,68000,38,8.5,40.6,8.63,6.11,4.61,1,27,0,7.171428571,5.032857143,1.285714286,2.52,0.707995365
25/03/2024,W12,68000,38,8.7,32.8,8.54,6.19,3.57,1,24,0,7.171428571,5.117142857,1.285714286,2.35,0.724824356
26/03/2024,W12,68000,38,7.2,31.4,8.65,5.19,4.9,0,35,1,7.442857143,4.704285714,1,3.46,0.6
27/03/2024,W12,68000,38,6.4,36.2,9.82,5.24,4.85,0,46,1,7.642857143,4.587142857,0.857142857,4.58,0.533604888
28/03/2024,W12,68000,38,9.9,29,9.6,7.92,2.35,4,16,0,8.128571429,4.101428571,1.142857143,1.68,0.825
29/03/2024,W12,68000,38,6.6,36.9,9.79,5.38,4.77,0,44,1,8.085714286,4.142857143,1.142857143,4.41,0.549540347
30/03/2024,W12,68000,38,6.3,34,9.96,5.23,6.82,0,47,1,7.657142857,4.552857143,0.857142857,4.73,0.525100402
31/03/2024,W12,68000,38,10.8,35.5,8.88,7.99,1.65,1,9,0,7.985714286,4.13,0.857142857,0.89,0.899774775
01/04/2024,W12,68000,38,10.1,42.3,9.14,7.69,2.49,3,14,0,8.185714286,3.975714286,1.142857143,1.45,0.841356674
02/04/2024,W12,68000,38,7.6,38.2,9.22,5.84,4.34,0,33,1,8.242857143,3.895714286,1.142857143,3.38,0.63340564
03/04/2024,W12,68000,38,7.8,30.6,8.83,5.74,7.79,1,30,1,8.442857143,4.315714286,1.285714286,3.09,0.650056625
04/04/2024,W12,68000,38,6,36.2,8.85,4.42,5.21,2,44,1,7.885714286,4.724285714,1,4.43,0.499435028
05/04/2024,W12,68000,38,9.1,38.2,9.04,6.86,2.6,1,21,0,8.242857143,4.414285714,1.142857143,2.18,0.758849558
06/04/2024,W12,68000,38,7.5,40.1,9.86,6.16,3.71,0,38,1,8.414285714,3.97,1.142857143,3.7,0.62474645
07/04/2024,W12,68000,38,6.9,29.9,9.71,5.58,5.75,1,41,1,7.857142857,4.555714286,1.142857143,4.13,0.574665294
08/04/2024,W12,68000,38,9.9,32.9,8.75,7.22,2.15,0,16,0,7.828571429,4.507142857,0.714285714,1.53,0.825142857
09/04/2024,W12,68000,38,8.9,36.8,9.16,6.79,2.8,2,25,0,8.014285714,4.287142857,1,2.37,0.741266376
10/04/2024,W12,68000,38,8.3,29,9.48,6.56,3.01,0,29,1,8.085714286,3.604285714,0.857142857,2.92,0.691983122
11/04/2024,W12,68000,38,6.1,36.5,8.28,4.21,6.96,1,42,1,8.1,3.854285714,0.714285714,4.07,0.508454106
12/04/2024,W12,68000,38,9.4,37.3,9.5,7.44,2.27,1,20,0,8.142857143,3.807142857,0.714285714,2.06,0.783157895
13/04/2024,W12,68000,38,9.2,41.8,9.8,7.51,2.41,3,22,0,8.385714286,3.621428571,1.142857143,2.29,0.766326531
14/04/2024,W12,68000,38,8.4,33,8.94,6.26,3.12,1,26,0,8.6,3.245714286,1.142857143,2.68,0.700223714
15/04/2024,W12,68000,38,5.2,26.1,8.74,3.79,6.08,0,50,1,7.928571429,3.807142857,1.142857143,4.95,0.433638444
16/04/2024,W12,68000,38,8.5,38.4,8.85,6.27,2.82,1,27,0,7.871428571,3.81,1,2.58,0.708474576
17/04/2024,W12,68000,38,8.5,29.7,9.77,6.92,3.27,1,30,0,7.9,3.847142857,1.142857143,2.85,0.708290686
18/04/2024,W12,68000,38,5.6,33.3,9.37,4.37,6.89,4,49,1,7.828571429,3.837142857,1.571428571,5,0.46638207
19/04/2024,W12,68000,38,6.9,32.1,10,5.75,4.81,2,43,1,7.471428571,4.2,1.714285714,4.25,0.575
20/04/2024,W12,68000,38,9.6,29.8,9.86,7.89,2.87,1,21,0,7.528571429,4.265714286,1.428571429,1.97,0.80020284
21/04/2024,W12,68000,38,7.9,39.1,9.4,6.19,9.26,1,34,1,7.457142857,5.142857143,1.428571429,3.21,0.658510638
22/04/2024,W12,68000,38,9.6,39.9,8.43,6.74,2.59,0,18,0,8.085714286,4.644285714,1.428571429,1.69,0.799525504
23/04/2024,W12,68000,38,7.3,34.8,9.82,5.97,3.85,2,39,1,7.914285714,4.791428571,1.571428571,3.85,0.607942974
24/04/2024,W12,68000,38,6.1,35.1,9.78,4.97,5.88,3,49,1,7.571428571,5.164285714,1.857142857,4.81,0.508179959
25/04/2024,W12,68000,38,9.8,34.7,8.76,7.15,2.26,1,16,0,8.171428571,4.502857143,1.428571429,1.61,0.816210046
26/04/2024,W12,68000,38,7.2,36.2,9.82,5.89,5.19,0,41,1,8.214285714,4.557142857,1.142857143,3.93,0.599796334
27/04/2024,W12,68000,38,6.3,26.9,9.98,5.24,6.05,3,48,1,7.742857143,5.011428571,1.428571429,4.74,0.5250501
28/04/2024,W12,68000,38,5.6,27.6,9.71,4.53,5.24,0,51,1,7.414285714,4.437142857,1.285714286,5.18,0.466529351
29/04/2024,W12,68000,38,8.4,37.8,8.54,5.98,3.04,2,26,0,7.242857143,4.501428571,1.571428571,2.56,0.700234192
30/04/2024,W12,68000,38,10.1,34.5,9.03,7.6,1.85,1,14,0,7.642857143,4.215714286,1.428571429,1.43,0.841638981
